ECG,EDA,EMG,TEMP
115366,2335,825,27.00
115356,2332,825,27.00
115309,2337,821,27.00
115244,2335,818,27.00
115242,2331,819,27.00
115236,2333,819,27.00
115248,2338,823,27.00
115226,2347,823,27.00
115220,2333,826,27.00
115259,2334,820,27.00
115255,2339,820,27.00
115273,2335,827,27.00
115304,2335,818,27.00
115352,2338,820,27.00
115386,2341,823,27.00
115401,2337,822,27.00
115436,2339,823,27.00
115506,2343,823,27.00
115551,2341,822,27.00
115557,2341,823,27.00
115520,2339,823,27.00
115538,2343,826,27.00
115570,2342,823,27.00
115695,2335,822,27.00
115869,2333,822,27.00
116100,2336,823,27.00
116294,2339,820,27.00
116413,2335,818,27.00
116452,2344,821,27.00
116486,2342,823,27.00
116526,2342,822,27.00
116552,2339,824,27.00
116600,2347,823,27.00
116527,2343,823,27.00
116372,2339,819,27.00
116309,2340,829,27.00
116322,2339,821,27.00
116374,2341,823,27.00
116526,2340,821,27.00
115218,2343,822,27.00
115141,2342,823,27.00
115088,2347,827,27.00
114929,2346,821,27.00
114763,2339,823,27.00
114621,2343,823,27.00
114539,2341,825,27.00
114494,2343,821,27.00
114490,2336,820,27.00
114489,2350,819,27.00
114553,2340,820,27.00
114589,2342,819,27.00
114572,2343,821,27.00
114471,2339,824,27.00
114368,2341,823,27.00
114284,2339,825,27.00
114180,2341,822,27.00
114096,2341,822,27.00
114023,2343,825,27.00
114023,2343,824,27.00
114024,2343,823,27.00
113982,2343,822,27.00
113943,2339,825,27.00
113970,2339,823,27.00
114091,2339,825,27.00
114193,2340,823,27.00
114279,2346,823,27.00
114331,2343,820,27.00
114384,2345,824,27.00
114343,2342,823,27.00
114299,2341,819,27.00
114303,2342,821,27.00
114298,2338,823,27.00
114265,2335,823,27.00
114205,2338,821,27.00
114064,2338,823,27.00
113891,2341,821,27.00
113753,2338,820,27.00
113751,2335,819,27.00
113752,2342,822,27.00
113731,2338,822,27.00
113777,2336,821,27.00
113780,2345,823,27.00
113712,2343,825,27.00
113608,2347,825,27.00
113537,2343,826,27.00
113526,2341,822,27.00
113547,2338,822,27.00
113547,2337,823,27.00
113502,2334,819,27.00
113481,2339,826,27.00
113445,2341,821,27.00
113437,2339,822,27.00
113439,2337,821,27.00
113465,2341,822,27.00
113456,2341,827,27.00
113420,2339,825,27.00
113337,2337,822,27.00
113248,2337,825,27.00
113227,2339,822,27.00
113189,2340,823,27.00
113072,2338,823,27.00
112883,2341,823,27.00
112683,2341,823,27.00
112456,2346,822,27.00
112201,2335,823,27.00
112066,2330,823,27.00
112007,2341,821,27.00
111943,2337,819,27.00
111881,2337,817,27.00
111836,2336,819,27.00
111791,2340,816,27.00
111959,2340,821,27.00
112167,2345,825,27.00
112228,2338,821,27.00
112105,2338,825,27.00
112053,2333,831,27.00
112015,2334,823,27.00
112016,2337,823,27.00
112003,2339,818,27.00
111959,2333,817,27.00
111868,2338,820,27.00
111885,2341,823,27.00
111982,2336,821,27.00
112105,2339,822,27.00
112202,2338,825,27.00
112304,2339,823,27.00
112409,2339,827,27.00
112486,2343,826,27.00
112486,2337,825,27.00
112451,2341,824,27.00
112441,2337,822,27.00
112397,2339,823,27.00
112280,2347,826,27.00
112057,2343,822,27.00
111812,2333,821,27.00
111508,2329,825,27.00
111195,2332,825,27.00
110877,2340,825,27.00
110632,2335,821,27.00
110404,2336,818,27.00
110245,2344,826,27.00
110420,2330,823,27.00
110665,2345,823,27.00
110859,2341,821,27.00
111119,2339,823,27.00
111525,2336,823,27.00
111899,2333,829,27.00
112150,2338,821,27.00
112307,2339,819,27.00
112505,2338,820,27.00
112696,2341,823,27.00
112869,2339,825,27.00
112891,2334,822,27.00
112845,2340,826,27.00
112793,2337,822,27.00
112661,2337,823,27.00
112210,2339,824,27.00
111496,2341,826,27.00
111000,2341,827,27.00
110900,2335,826,27.00
110945,2336,823,27.00
110978,2338,825,27.00
111183,2342,826,27.00
111542,2339,826,27.00
111823,2336,827,27.00
111990,2338,821,27.00
112089,2337,822,27.00
112240,2339,821,27.00
112297,2341,824,27.00
112244,2341,817,27.00
112178,2336,819,27.00
112118,2340,823,27.00
111999,2350,823,27.00
111897,2339,821,27.00
111778,2337,822,27.00
111644,2329,823,27.00
111496,2333,825,27.00
111353,2334,821,27.00
111299,2341,820,27.00
111256,2330,818,27.00
111165,2340,826,27.00
111058,2339,822,27.00
110999,2336,823,27.00
111019,2338,821,27.00
111095,2341,823,27.00
111100,2335,827,27.00
111094,2340,827,27.00
111081,2342,823,27.00
111084,2338,826,27.00
111101,2337,821,27.00
111093,2338,826,27.00
110988,2341,825,27.00
110885,2337,821,27.00
110887,2338,821,27.00
110893,2336,822,27.00
110843,2337,821,27.00
110746,2341,822,27.00
110585,2336,822,27.00
110431,2339,823,27.00
110486,2334,825,27.00
110601,2340,821,27.00
110574,2339,823,27.00
110371,2337,822,27.00
110022,2342,823,27.00
109709,2346,825,27.00
109573,2338,825,27.00
109447,2337,822,27.00
109293,2333,826,27.00
109214,2369,823,27.00
109230,2337,822,27.00
109183,2336,818,27.00
109036,2342,818,27.00
108970,2337,816,27.00
108959,2343,819,27.00
108824,2342,821,27.00
108496,2338,819,27.00
108211,2342,822,27.00
108048,2346,820,27.00
108051,2343,826,27.00
108139,2336,823,27.00
108273,2340,823,27.00
108552,2342,824,27.00
108935,2340,826,27.00
109249,2346,819,27.00
109383,2338,819,27.00
109320,2342,819,27.00
109384,2343,820,27.00
109489,2346,822,27.00
109488,2341,823,27.00
109254,2341,823,27.00
109045,2347,822,27.00
109034,2345,826,27.00
109029,2338,827,27.00
108905,2347,823,27.00
108932,2342,822,27.00
109180,2341,826,27.00
109452,2350,823,27.00
109498,2345,822,27.00
109530,2346,825,27.00
109631,2343,825,27.00
109842,2339,827,27.00
110055,2339,823,27.00
110166,2338,822,27.00
110291,2341,819,27.00
110357,2342,826,27.00
110366,2343,827,27.00
110301,2343,822,27.00
110255,2342,823,27.00
110153,2345,826,27.00
110137,2339,826,27.00
110229,2335,825,27.00
110211,2338,822,27.00
109994,2333,822,27.00
109833,2339,823,27.00
109752,2335,819,27.00
109697,2333,818,27.00
109649,2336,820,27.00
109511,2331,819,27.00
109489,2335,819,27.00
109557,2341,822,27.00
109565,2337,822,27.00
109501,2342,827,27.00
109446,2337,826,27.00
109428,2339,823,27.00
109439,2335,822,27.00
109427,2337,827,27.00
109352,2336,822,27.00
109203,2337,823,27.00
109110,2335,823,27.00
109060,2336,822,27.00
108983,2343,826,27.00
108912,2339,823,27.00
108884,2335,825,27.00
108795,2339,823,27.00
108782,2337,826,27.00
108808,2336,819,27.00
108811,2333,824,27.00
108785,2339,825,27.00
108834,2334,823,27.00
109085,2336,823,27.00
109289,2338,832,27.00
109432,2331,826,27.00
109664,2334,823,27.00
109885,2350,821,27.00
110023,2338,823,27.00
110117,2339,819,27.00
110294,2335,819,27.00
110445,2338,821,27.00
110656,2333,823,27.00
111023,2332,824,27.00
111457,2333,823,27.00
111833,2333,823,27.00
112037,2333,826,27.00
112214,2331,829,27.00
112399,2331,826,27.00
112622,2330,823,27.00
112742,2333,826,27.00
112862,2330,821,27.00
112964,2332,823,27.00
112978,2330,823,27.00
112943,2327,825,27.00
112924,2326,823,27.00
112916,2334,822,27.00
112928,2335,826,27.00
113035,2326,823,27.00
113160,2330,825,27.00
113214,2335,822,27.00
113173,2336,825,27.00
113165,2331,823,27.00
113196,2330,825,27.00
113229,2327,820,27.00
113230,2330,819,27.00
113211,2333,823,27.00
113150,2329,821,27.00
113047,2333,817,27.00
112932,2326,821,27.00
112907,2333,823,27.00
112860,2333,826,27.00
112816,2329,822,27.00
112854,2333,827,27.00
112881,2332,822,27.00
112866,2332,826,27.00
112781,2322,825,27.00
112830,2326,818,27.00
113067,2326,819,27.00
113411,2327,823,27.00
113832,2328,825,27.00
114123,2329,822,27.00
114226,2325,822,27.00
114220,2325,823,27.00
114112,2329,823,27.00
113941,2325,824,27.00
113765,2326,825,27.00
113589,2322,823,27.00
113548,2333,823,27.00
113623,2327,823,27.00
113747,2321,822,27.00
113847,2322,822,27.00
113877,2325,820,27.00
113831,2321,820,27.00
113750,2323,822,27.00
113622,2330,826,27.00
113459,2322,827,27.00
113266,2325,822,27.00
113041,2323,825,27.00
112855,2327,824,27.00
112714,2327,821,27.00
112571,2326,823,27.00
112477,2324,823,27.00
112462,2334,823,27.00
112469,2319,823,27.00
112438,2331,822,27.00
112435,2331,825,27.00
112478,2327,826,27.00
112502,2324,823,27.00
112521,2323,823,27.00
112540,2327,823,27.00
112579,2326,823,27.00
112628,2326,826,27.00
112675,2320,820,27.00
112728,2321,825,27.00
112762,2329,822,27.00
112802,2326,817,27.00
112804,2325,819,27.00
112785,2325,822,27.00
112785,2327,823,27.00
112798,2331,823,27.00
112775,2325,823,27.00
112743,2331,823,27.00
112751,2332,821,27.00
112750,2331,825,27.00
112772,2327,827,27.00
112778,2330,826,27.00
112770,2333,826,27.00
112770,2322,822,27.00
112769,2327,821,27.00
112768,2327,823,27.00
112732,2331,826,27.00
112685,2330,821,27.00
112632,2336,827,27.00
112531,2328,825,27.00
112427,2331,821,27.00
112355,2320,819,27.00
112310,2325,822,27.00
112235,2327,818,27.00
112115,2329,822,27.00
112075,2328,821,27.00
112057,2327,829,27.00
112003,2327,823,27.00
111923,2331,825,27.00
111784,2330,826,27.00
111616,2334,826,27.00
111517,2325,825,27.00
111429,2330,825,27.00
111381,2331,823,27.00
111327,2331,826,27.00
111299,2327,826,27.00
111348,2326,822,27.00
111436,2327,823,27.00
111494,2324,817,27.00
111483,2329,820,27.00
111565,2336,821,27.00
111687,2327,823,27.00
111725,2320,825,27.00
111726,2327,823,27.00
111683,2329,821,27.00
111579,2322,817,27.00
111457,2322,824,27.00
111387,2330,821,27.00
111414,2330,825,27.00
111418,2330,823,27.00
111445,2333,823,27.00
111435,2327,821,27.00
111448,2331,823,27.00
111506,2323,823,27.00
111553,2326,821,27.00
111582,2327,825,27.00
111586,2326,825,27.00
111600,2323,823,27.00
111539,2321,820,27.00
111461,2322,817,27.00
111370,2337,819,27.00
111302,2331,819,27.00
111227,2329,822,27.00
111146,2325,823,27.00
111113,2330,823,27.00
111117,2323,819,27.00
111151,2325,819,27.00
111184,2325,818,27.00
111206,2327,827,27.00
111170,2332,825,27.00
111142,2330,821,27.00
111134,2331,823,27.00
111192,2323,825,27.00
111207,2332,823,27.00
111167,2331,826,27.00
111111,2331,825,27.00
111075,2320,825,27.00
111018,2330,825,27.00
110964,2333,821,27.00
110894,2323,819,27.00
110835,2331,822,27.00
110728,2330,823,27.00
110584,2330,825,27.00
110401,2329,823,27.00
110141,2327,826,27.00
109910,2332,825,27.00
109683,2333,825,27.00
109478,2331,822,27.00
109370,2327,821,27.00
109357,2331,819,27.00
109443,2326,818,27.00
109559,2335,821,27.00
109652,2332,822,27.00
109683,2329,826,27.00
109660,2332,823,27.00
109617,2327,822,27.00
109646,2326,820,27.00
109765,2327,822,27.00
109944,2330,821,27.00
110120,2330,822,27.00
110311,2327,825,27.00
110431,2332,823,27.00
110443,2332,826,27.00
110391,2334,823,27.00
110443,2327,825,27.00
110564,2334,821,27.00
110600,2329,825,27.00
110569,2333,822,27.00
110591,2329,824,27.00
110622,2329,821,27.00
110431,2331,820,27.00
110114,2334,822,27.00
109869,2335,822,27.00
109861,2335,823,27.00
109938,2337,826,27.00
109995,2337,821,27.00
110019,2331,824,27.00
110032,2329,823,27.00
110104,2337,823,27.00
110135,2334,823,27.00
110176,2335,826,27.00
110261,2334,823,27.00
110424,2334,826,27.00
110582,2335,823,27.00
110695,2335,820,27.00
110755,2326,823,27.00
110805,2332,822,27.00
110861,2336,823,27.00
110890,2333,821,27.00
110910,2335,823,27.00
110955,2335,822,27.00
110971,2335,826,27.00
111028,2338,821,27.00
111088,2337,823,27.00
111102,2335,822,27.00
111157,2336,822,27.00
111241,2336,822,27.00
111389,2335,823,27.00
111499,2334,826,27.00
111575,2334,821,27.00
111617,2333,818,27.00
111642,2334,830,27.00
111685,2338,822,27.00
111711,2333,822,27.00
111753,2329,823,27.00
111761,2327,820,27.00
111797,2334,818,27.00
111803,2329,817,27.00
111761,2334,822,27.00
111740,2331,820,27.00
111744,2336,821,27.00
111714,2331,823,27.00
111675,2334,825,27.00
111629,2336,823,27.00
111462,2333,823,27.00
111289,2333,824,27.00
111213,2338,827,27.00
111142,2331,826,27.00
111134,2333,831,27.00
111137,2336,823,27.00
111112,2336,819,27.00
111042,2339,820,27.00
111007,2341,823,27.00
111000,2339,822,27.00
111016,2335,822,27.00
111041,2334,826,27.00
111045,2335,823,27.00
111061,2334,823,27.00
111063,2337,825,27.00
111037,2331,825,27.00
111037,2334,821,27.00
111011,2335,825,27.00
110993,2337,828,27.00
110956,2334,822,27.00
110936,2335,822,27.00
110917,2334,826,27.00
110908,2333,823,27.00
110853,2336,820,27.00
110823,2332,823,27.00
110806,2334,816,27.00
110805,2337,819,27.00
110762,2332,822,27.00
110711,2337,826,27.00
110672,2335,823,27.00
110635,2335,822,27.00
110558,2338,823,27.00
110464,2339,825,27.00
110377,2338,824,27.00
110344,2331,831,27.00
110336,2334,822,27.00
110313,2329,821,27.00
110256,2333,819,27.00
110162,2335,826,27.00
110126,2336,825,27.00
110083,2337,823,27.00
110034,2335,823,27.00
109968,2332,822,27.00
109851,2329,818,27.00
109752,2335,816,27.00
109656,2339,822,27.00
109576,2333,827,27.00
109494,2335,825,27.00
109427,2335,826,27.00
109364,2332,826,27.00
109276,2337,826,27.00
109202,2341,823,27.00
109137,2333,821,27.00
109108,2331,826,27.00
109103,2332,822,27.00
109081,2341,817,27.00
109053,2339,819,27.00
108989,2336,821,27.00
108957,2335,821,27.00
108917,2337,823,27.00
108893,2336,823,27.00
108886,2336,822,27.00
108893,2336,826,27.00
108916,2339,822,27.00
108950,2337,819,27.00
108981,2335,826,27.00
109011,2334,823,27.00
109058,2340,822,27.00
109066,2336,822,27.00
109067,2352,824,27.00
109051,2335,825,27.00
109057,2332,822,27.00
109037,2334,822,27.00
109066,2335,816,27.00
109145,2336,822,27.00
109251,2339,821,27.00
109361,2337,823,27.00
109447,2338,822,27.00
109545,2338,826,27.00
109646,2334,826,27.00
109751,2336,825,27.00
109822,2335,823,27.00
109886,2338,826,27.00
109943,2331,822,27.00
109998,2335,822,27.00
110057,2333,818,27.00
110111,2338,819,27.00
110183,2335,823,27.00
110253,2334,823,27.00
110295,2332,830,27.00
110307,2330,821,27.00
110319,2330,823,27.00
110305,2333,825,27.00
110342,2332,822,27.00
110400,2332,824,27.00
110405,2329,821,27.00
110407,2333,827,27.00
110295,2331,823,27.00
110677,2331,830,27.00
110778,2329,823,27.00
110799,2326,826,27.00
110803,2332,823,27.00
110790,2330,823,27.00
110749,2326,825,27.00
110720,2325,822,27.00
110679,2326,820,27.00
110616,2327,818,27.00
110529,2321,823,27.00
110539,2334,824,27.00
110538,2330,826,27.00
110549,2329,826,27.00
110572,2327,826,27.00
110623,2332,827,27.00
110660,2331,822,27.00
110678,2323,822,27.00
110710,2322,823,27.00
110669,2325,822,27.00
110633,2327,822,27.00
110583,2326,823,27.00
110587,2331,819,27.00
110557,2338,823,27.00
110490,2323,823,27.00
110416,2335,823,27.00
110308,2327,820,27.00
110228,2327,819,27.00
110172,2335,819,27.00
110158,2334,821,27.00
110169,2336,825,27.00
110182,2334,822,27.00
110216,2334,826,27.00
110247,2335,826,27.00
110282,2334,823,27.00
110290,2336,822,27.00
110279,2334,823,27.00
110416,2327,822,27.00
110600,2337,821,27.00
110757,2333,816,27.00
110839,2336,820,27.00
110887,2335,822,27.00
110959,2337,822,27.00
111087,2338,823,27.00
111219,2338,827,27.00
111418,2337,825,27.00
111724,2340,823,27.00
112061,2341,825,27.00
112333,2337,825,27.00
112501,2335,820,27.00
112656,2334,822,27.00
112761,2334,825,27.00
112719,2338,823,27.00
112655,2337,823,27.00
112571,2334,826,27.00
112565,2334,826,27.00
112523,2333,821,27.00
112457,2336,820,27.00
112316,2333,833,27.00
112131,2338,822,27.00
111970,2340,818,27.00
111815,2337,822,27.00
111637,2334,825,27.00
111493,2337,823,27.00
111305,2331,821,27.00
111086,2345,823,27.00
110879,2340,829,27.00
110690,2333,825,27.00
110518,2335,821,27.00
110358,2331,820,27.00
110335,2331,820,27.00
110383,2339,822,27.00
110321,2341,823,27.00
110026,2336,824,27.00
109510,2336,825,27.00
109093,2337,821,27.00
108792,2337,816,27.00
108807,2339,818,27.00
109034,2337,823,27.00
109314,2340,823,27.00
109379,2337,824,27.00
109218,2335,823,27.00
108879,2339,827,27.00
108375,2342,826,27.00
107657,2336,823,27.00
106805,2340,822,27.00
106073,2339,825,27.00
105619,2337,826,27.00
105362,2336,825,27.00
105150,2340,816,27.00
104959,2340,817,27.00
104798,2337,817,27.00
104735,2341,821,27.00
104863,2339,827,27.00
105110,2337,825,27.00
105350,2337,825,27.00
105535,2342,822,27.00
105576,2340,827,27.00
105457,2338,822,27.00
105290,2343,823,27.00
105215,2343,824,27.00
105325,2336,822,27.00
105519,2331,826,27.00
105710,2337,823,27.00
105810,2340,825,27.00
105993,2339,824,27.00
106266,2337,823,27.00
106572,2338,821,27.00
106863,2341,825,27.00
107108,2336,823,27.00
107274,2337,822,27.00
107330,2333,818,27.00
107318,2338,817,27.00
107330,2338,822,27.00
107386,2337,826,27.00
107466,2341,821,27.00
107552,2342,825,27.00
107593,2335,823,27.00
107618,2338,822,27.00
107620,2340,822,27.00
107637,2336,825,27.00
107610,2338,823,27.00
107585,2339,822,27.00
107507,2338,819,27.00
107412,2343,821,27.00
107396,2339,825,27.00
107452,2341,821,27.00
107518,2338,825,27.00
107567,2337,821,27.00
107727,2346,817,27.00
107823,2331,823,27.00
107372,2341,821,27.00
106947,2342,823,27.00
106656,2339,819,27.00
106488,2338,823,27.00
106337,2339,822,27.00
106500,2340,825,27.00
106796,2341,822,27.00
106918,2346,823,27.00
106929,2341,822,27.00
106933,2340,827,27.00
106949,2336,823,27.00
106962,2337,819,27.00
107042,2336,819,27.00
107228,2339,818,27.00
107425,2341,822,27.00
107608,2342,823,27.00
107756,2346,822,27.00
107872,2343,824,27.00
107903,2341,823,27.00
107932,2341,822,27.00
107944,2340,826,27.00
107986,2343,825,27.00
108034,2336,825,27.00
108025,2342,823,27.00
108054,2342,822,27.00
108113,2340,826,27.00
108105,2347,826,27.00
108073,2343,823,27.00
108099,2345,827,27.00
108134,2338,823,27.00
108134,2338,825,27.00
108078,2337,825,27.00
108001,2338,819,27.00
107909,2337,821,27.00
107893,2336,821,27.00
107915,2338,822,27.00
107931,2340,821,27.00
107893,2339,825,27.00
107904,2340,825,27.00
107930,2336,824,27.00
107932,2342,822,27.00
107897,2338,823,27.00
107866,2343,822,27.00
107900,2334,824,27.00
107963,2351,821,27.00
107978,2341,818,27.00
107958,2334,819,27.00
107901,2337,821,27.00
107910,2336,820,27.00
